"name","NumRecords","NumOuro","NumPrata","NumBronze"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SERRA DO PAPAGAIO - MATUTU",6,6,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO CERRO DAS ACÁCIAS",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO ESTRELA DA SERRA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO GRIMPAS",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO PIRILAMPO",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO RAIO SOLAR",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO SANNYASIM",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO SÃO DOMINGOS/AGARTHA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO SÃO FRANCISCO",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TABAROA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TABOCAS",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TERRA DA UNIDADE",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TERRA DO SOL",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TERRA DOS SABIÁS",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TOCA FURADA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TUKI",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL UNIDADE AVANÇADA DE MEIO AMBIENTE SÍTIO CÓRREGO SECO",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL UNIDADE DE CONSERVAÇÃO DE GALHEIROS",2,2,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL USINA MAURICIO",188,188,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VALE DAS ARAPONGAS - RESGATE II",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VALE VERDE",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VARGEM FORMOSA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VILA AMANDA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VILA ANA ANGÉLICA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VIVENDAS DE TARUAÇU",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VIVERT RESERVA DA MATA",0,0,0,0
