"family","scientificName","scientificNameAuthorship","x"
"Pilocarpaceae","Byssoloma leucoblepharum","(Nyl.) Vain.",11
"Glomerellaceae","Colletotrichum gloeosporioides","(Penz.) Penz. & Sacc.",11
"Poaceae","Echinochloa inflexa","(Poir.) M.W.Chase",11
"POACEAE","Echinochloa inflexa","(Poir.) M.W.Chase",11
"Cladoniaceae","Cladina confusa","(R. Sant.) Follmann & Ahti",11
"Coccocarpiaceae","Coccocarpia erythroxyli","(Spreng.) Swinscow & Krog",11
"Asteraceae","praestans (vell.) cabrera","(Vell.) Cabrera",11
"Parmeliaceae","Hypotrachyna erythrodes","(Zahlbr.) Hale",11
"Roccellaceae","Chiodecton sphaerale","Ach.",11
"Lecideaceae","Lecidea","Ach.",11
"Graphidaceae","Graphis","Adans.",11
"Cladoniaceae","Cladonia clathrata","Ahti & L. Xavier",11
"Euphorbiaceae","Bernardia simplex","Chodat & Hassl.",11
"Melastomataceae","Microlicia diffusa","Cogn.",11
"Melastomataceae","Trembleya capitata","Cogn.",11
"Parmeliaceae","Parmotrema lichexanthonicum","Eliasaro & Adler",11
"Melastomataceae","Pleroma brevicomosum","F.S.Mey. & R.Goldenb.",11
"Pucciniaceae","Aecidium tournefortiae","Henn.",11
"Pucciniaceae","Puccinia conyzae","Henn.",11
"Lamiaceae","Mentha × villosa","Huds.",11
"Lamiaceae","Mentha villosa","Huds.",11
"Orobanchaceae","Buchnera virgata","Kunth",11
"Lauraceae","Ocotea rupestris","L.C.S.Assis & Mello-Silva",11
"Annonaceae","Annona crassifolia","Mart.",11
"Lauraceae","Ocotea gracilipes","Mez",11
"Verbenaceae","Lantana minasensis","Moldenke",11
"Eriocaulaceae","Syngonanthus bracteosus","Moldenke",11
"Lecanoraceae","Lecanora coronulans","Nyl.",11
"Collemataceae","Leptogium punctulatum","Nyl.",11
"Arthoniaceae","Tylophoron protrudens","Nyl.",11
"Melastomataceae","Pleroma canastrense","R.Romero, R.Pereira & P.J.F.Guim.",11
"Calophyllaceae","Kielmeyera petiolaris var. cipoensis","Saddi",11
"Blechnaceae","Blechnum × confluens","Schltdl. & Cham.",11
"Asteraceae","Lychnophora angelae","Semir & Leitão",11
"Rubiaceae","Psyllocarpus itakangapyra","Sobrado, J.A.M.Carmo & R.M.Salas",11
"Teloschistaceae","Caloplaca","Th. Fr.",11
"Ditrichaceae","Ditrichum","Timm ex Hampe",11
"Coccocarpiaceae","Coccocarpia stellata","Tuck.",11
"Melastomataceae","Microlicia minensis","Versiane & R. Romero",11
"MELASTOMATACEAE","Microlicia cordifolia","Versiane & R.Romero",11
"Fabaceae","Senna cobanensis","(Britton) H.S.Irwin & Barneby",10
"SEMATOPHYLLACEAE","Sematophyllum campicola","(Broth.) Broth.",10
"Melastomataceae","microlicia phlogiformis (dc.) versiane & r.romero","(DC.) Versiane & R.Romero",10
"Uncertain Family","Lopezaria versicolor","(Fée) Kalb & Hafellner",10
"Lecanoraceae","Lecanora subimmersa","(Fée) Vain.",10
"Polyporales","Ganoderma australe","(Fr.) Pat.",10
"POLYPORALES","Ganoderma australe","(Fr.) Pat.",10
"Parmeliaceae","Relicina subabstrusa","(Gyeln.) Hale",10
"Asteraceae","Vernonanthura glandulosodentata","(Hieron.) G.Soares & Loeuille",10
"MELASTOMATACEAE","Microlicia crassifolia","(Mart. & Schrank ex DC.) Versiane & R.Romero",10
"Melastomataceae","microlicia pulcherrima (mart. & schrank ex dc.) versiane & r.romero","(Mart. & Schrank ex DC.) Versiane & R.Romero",10
"Rubiaceae","Tapanhuacanga asparagoides","(Mart. & Zucc.) P.L.R. Moraes",10
"Melastomataceae","microlicia albiflora (naudin) versiane & r.romero","(Naudin) Versiane & R.Romero",10
"Ramalinaceae","Phyllopsora parvifolia","(Pers.) Müll.Arg.",10
"Poaceae","echinochloa inflexa (poir.) m.w.chase","(Poir.) M.W.Chase",10
"Leucobryaceae","Microcampylopus kouroussensis","(Renauld & Paris) P.W. Richards & Clear",10
"Typhaceae","Typha capensis","(Rohrb.) N.E.Br.",10
"Hymenochaetaceae","Phellinus gilvus","(Schwein.) Pat.",10
"Salicaceae","Xylosma serrata","(Sw.) Krug & Urb.",10
"Euphorbiaceae","Senefeldera glandulosa","(Sw.) Müll. Arg.",10
"Salicaceae","Xylosma serrata","(Sw.) Urb.",10
"SALICACEAE","Xylosma serrata","(Sw.) Urb.",10
"Amaranthaceae","Alternanthera flavogrisea","(Urb.) Urb.",10
"Bignoniaceae","Adenocalymma ternatum","(Vell.) Corr.Mello ex Bureau & K.Schum.",10
"Apocynaceae","Prestonia sulphurea","(Vell.) J.F.Morales",10
"Malpighiaceae","Heteropterys machaerophora","A.Juss.",10
"Graphidaceae","Graphis lineola","Ach.",10
"Cladoniaceae","Cladonia obscurata","Ahti",10
"Gentianaceae","Chelonanthus abditus","Calió & Pirani",10
"Parmeliaceae","Usnea","Dill. ex Adans.",10
"Auriculariaceae","Auricularia cornea","Ehrenb.",10
"Asteraceae","Vernonia bellidioides","Ekman",10
"Clusiaceae","Clusia spathulifolia","Engl.",10
"CLUSIACEAE","Clusia spathulifolia","Engl.",10
"Lindsaeaceae","Adiantum cuneatum","G.Forst.",10
"LAMIACEAE","Mentha villosa","Huds.",10
"ZINGIBERACEAE","Curcuma longa","L.",10
"Ramalinaceae","Ramalina camptospora","Nyl.",10
"Icmadophilaceae","Siphula decumbens","Nyl.",10
"Melastomataceae","pleroma aemula p.j.f.guim. & oliveira & romero","P.J.F.Guim. & Oliveira & Romero",10
"Physciaceae","Calicium salicinum","Pers.",10
"Asteraceae","Mikania mendocina","Phil.",10
"Fabaceae","Phaseolus elegans","Piper",10
"Erysiphaceae","Erysiphe quercicola","S. Takam. & U. Braun",10
"Tricholomataceae","Collybia neotropica","Singer",10
"Incertae Sedis","Lactocollybia angiospermarum","Singer",10
"Aquifoliaceae","Ilex crenata","Thunb.",10
"Primulaceae","Ardisia glauciflora","Urb.",10
"Fabaceae","Phaseolus elegans","Vogel",10
"Urticaceae","Phenax uliginosus","Wedd.",10
"Parmeliaceae","Usnea steineri","Zahlbr.",10
