"name","NumRecords","NumOuro","NumPrata","NumBronze","NumTaxons","NumSpecies","NumGenus","NumFamilies","NumLatao","NumNoMatch"
"PARQUE NATURAL MUNICIPAL ALTO RIO DO TANQUE",132,0,0,70,72,72,58,30,2,11
"PARQUE NATURAL MUNICIPAL ANDORINHAS",123,5,0,61,76,76,64,34,10,31
"PARQUE NATURAL MUNICIPAL ARMIM JACINTO BORGES",0,0,0,0,NA,NA,NA,NA,NA,NA
"PARQUE NATURAL MUNICIPAL BIQUINHA",0,0,0,0,NA,NA,NA,NA,NA,NA
"PARQUE NATURAL MUNICIPAL BOSQUE CENTENARIO",0,0,0,0,NA,NA,NA,NA,NA,NA
"PARQUE NATURAL MUNICIPAL CACHOEIRA DE SANTO ANTÔNIO",0,0,0,0,NA,NA,NA,NA,NA,NA
"PARQUE NATURAL MUNICIPAL CACHOEIRA DE SARZEDO",0,0,0,0,NA,NA,NA,NA,NA,NA
"PARQUE NATURAL MUNICIPAL CACHOEIRA DO CAMPO",0,0,0,0,NA,NA,NA,NA,NA,NA
"PARQUE NATURAL MUNICIPAL DONA ZIZA",0,0,0,0,NA,NA,NA,NA,NA,NA
"PARQUE NATURAL MUNICIPAL DUJARDES CALDEIRA",0,0,0,0,NA,NA,NA,NA,NA,NA
"PARQUE NATURAL MUNICIPAL ELCI ROLLA GUERRA",0,0,0,0,NA,NA,NA,NA,NA,NA
"PARQUE NATURAL MUNICIPAL FECHOS",0,0,0,0,NA,NA,NA,NA,NA,NA
"PARQUE NATURAL MUNICIPAL FELISBERTO NEVES",0,0,0,0,NA,NA,NA,NA,NA,NA
"PARQUE NATURAL MUNICIPAL GOVERNADOR VALADARES/MG",0,0,0,0,NA,NA,NA,NA,NA,NA
"PARQUE NATURAL MUNICIPAL HORTO DOS CONTOS",0,0,0,0,NA,NA,NA,NA,NA,NA
"PARQUE NATURAL MUNICIPAL INTELECTO",0,0,0,0,NA,NA,NA,NA,NA,NA
"PARQUE NATURAL MUNICIPAL LAJINHA",5,2,0,0,3,3,3,1,1,2
"PARQUE NATURAL MUNICIPAL LARANJEIRAS",0,0,0,0,NA,NA,NA,NA,NA,NA
"PARQUE NATURAL MUNICIPAL PEDRO GERALDO DE MENEZES",0,0,0,0,NA,NA,NA,NA,NA,NA
"PARQUE NATURAL MUNICIPAL REGO DOS CARRAPATOS",0,0,0,0,NA,NA,NA,NA,NA,NA
"PARQUE NATURAL MUNICIPAL RIBEIRÃO SÃO JOSÉ",0,0,0,0,NA,NA,NA,NA,NA,NA
"PARQUE NATURAL MUNICIPAL SALÃO DE PEDRAS",12,0,0,11,11,11,9,7,0,1
"PARQUE NATURAL MUNICIPAL SENHORINHA LEMOS DO PRADO",0,0,0,0,NA,NA,NA,NA,NA,NA
"PARQUE NATURAL MUNICIPAL SERRA DE SÃO DOMINGOS",7,1,0,3,4,4,4,4,0,2
"PARQUE NATURAL MUNICIPAL SUCUPIRAS",0,0,0,0,NA,NA,NA,NA,NA,NA
"PARQUE NATURAL MUNICIPAL TABULEIRO",12,1,0,7,8,8,8,7,0,3
"PARQUE NATURAL MUNICIPAL TANCREDO NEVES - PASSA CINCO",0,0,0,0,NA,NA,NA,NA,NA,NA
"PARQUE NATURAL MUNICIPAL VOÇOROCA DO CÓRREGO DO CRAVO",0,0,0,0,NA,NA,NA,NA,NA,NA
"PARQUE NATURAL MUNICIPAL VOÇOROCA DO LAR DOS IDOSOS",0,0,0,0,NA,NA,NA,NA,NA,NA
"REFÚGIO DE VIDA SILVESTRE ESTADUAL DE MACAÚBAS",0,0,0,0,NA,NA,NA,NA,NA,NA
"REFÚGIO DE VIDA SILVESTRE ESTADUAL DOS RIOS TIJUCO E DA PRATA",0,0,0,0,NA,NA,NA,NA,NA,NA
"REFÚGIO DE VIDA SILVESTRE ESTADUAL SERRA DAS AROEIRAS",0,0,0,0,NA,NA,NA,NA,NA,NA
"REFÚGIO ESTADUAL DE VIDA SILVESTRE LIBÉLULAS DA SERRA DE SÃO JOSÉ",11,2,0,5,8,8,8,6,1,1
"REFÚGIO ESTADUAL DE VIDA SILVESTRE MATA DOS MURIQUIS",0,0,0,0,NA,NA,NA,NA,NA,NA
"REFÚGIO ESTADUAL DE VIDA SILVESTRE RIO PANDEIROS",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA BIOLOGICA DA SERRA DE SANTA RITA MITZI BRANDAO",24,0,0,0,0,0,0,0,0,24
"RESERVA BIOLÓGICA JAÍBA",125,0,39,0,59,59,46,16,20,9
"RESERVA BIOLÓGICA MATA ESCURA",1253,99,68,189,382,382,271,106,26,129
"RESERVA BIOLÓGICA MUNICIPAL DA MATA DO BISPO",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA BIOLÓGICA PINHEIRO GROSSO",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA BIOLÓGICA SERRA AZUL",36,2,13,3,18,18,17,10,0,13
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL NASCENTES GERAIZEIRAS",149,24,37,20,89,89,73,33,8,21
"RESERVA ESTADUAL DE DESENVOLVIMENTO SUSTENTÁVEL VEREDAS DO ACARI",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO CARLOS SILVÉRIO DA ROCHA DE PROTEÇÃO AO MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTÁVEL",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL 07 DE OUTUBRO",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ÁGUAS VIVAS",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ALBERT SCHARLE",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ALDEIA",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ALESSANDRA BELLO VICINTIN",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ALTO ALEGRE",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ALTO DA BOA VISTA",216,29,0,84,113,113,84,48,0,37
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ALTO DA BOA VISTA II",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ALTO DA MANTIQUEIRA",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ALTO DO PALACIO",103,2,0,79,81,81,56,28,0,5
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ALTO RIO GRANDE",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ALTO SERENO",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ANA HELENA",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ANGICO",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ANGLOGOLD ASHANTI - CUIABÁ",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ANTÔNIO LOPES MERSON",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ARARA VERMELHA",251,29,0,54,84,84,68,37,1,19
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ARAUCÁRIA",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ÁREA DE PROTEÇÃO DO RESERVATÓRIO DE JURAMENTO",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ARIZONA",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL AVE LAVRINHA",4,0,0,0,1,1,1,1,1,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL AVE LAVRINHA I",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL AVES GERAIS",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BARRA DO BACALHAU",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BEM",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BENJAMIM VICENTE PEREIRA",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BERÇO DE FURNAS",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BERÇO DE FURNAS II",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOM FIM",146,19,1,50,71,71,54,32,1,28
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOSQUE DOS SAMAMBAIAÇUS - RESGATE V",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BREJO NOVO",13,1,0,9,10,10,9,8,0,2
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CABECEIRA DAS FLORES",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CACHOEIRA DA SUCUPIRA",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CACHOEIRA DAS PEDRAS",4,0,0,0,1,1,1,1,1,3
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CACHOEIRA DO ANDORINHÃO",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CACHOEIRA DO CERRADÃO",11,6,0,0,6,6,4,3,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CACHOEIRA DO JUJU",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CACHOEIRA DO TOMBO",129,10,0,20,43,43,42,31,13,71
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CAMBRAIA",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CAMBUÍ VELHO",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CAMPINA",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CAMPO ALEGRE",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CAMPOS JOVIANO",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CANOA VALE DOS IPÊS",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CAPÃO DAS ÉGUAS",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CAPOEIRA DO BOI",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CÉLULAS VERDES",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CHAPADA DOS PERDIZES",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CHAPADÃO DA SERRA NEGRA",425,28,0,40,120,120,76,39,52,278
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL COMODATO RESERVA DE PETI",2,1,0,0,1,1,1,1,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CÓRREGO DA ONÇA",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CÓRREGO DAS TRAÍRAS",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CÓRREGO DO SÍTIO I",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CÓRREGO DO SÍTIO II",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DAPHNE KAUKAL VALLADARES",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DIADORIM",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DORES DE GUANHÃES",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DOUTOR BENEDICTO JÚLIO VALLADARES",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DOUTOR NORBERTO CUSTÓDIO FERREIRA",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ECOCERRADO BRASIL",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ECOLIFE",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ECOVIVE - ESTÂNCIA ECOLÓGICA VIVA VERDE",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTAÇÃO BIOLÓGICA DA MATA DO SOSSEGO",81,11,0,13,24,24,17,12,0,21
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTRELA DA MANHÃ",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA ALTO DA BOA VISTA",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BARRA DO PIRAPETINGA",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BOM JARDIM",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA CACHOEIRA",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA CAETANO",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA CAETANO-LUGAR SANTO AGOSTINHO",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA CHACRINHA",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA CRUZEIRO",8,0,1,0,4,4,3,2,3,2
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA DA SERRA",173,34,0,87,126,126,96,55,5,11
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA DO IRACAMBI",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA DO LÔBO",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA DO SINO",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA DOS CORDEIROS",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA GANA",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA MACEDÔNIA",54,3,0,37,43,43,39,26,3,7
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA PALMEIRAS",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA PEDRA BONITA",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA RESSACA",1,0,0,0,1,1,1,1,1,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SAMOINHO",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SÃO MIGUEL",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SERRA DO RIBEIRÃO",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SERROTE",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA VEREDA GRANDE",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FEIXOS",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FELICIANO MIGUEL ABDALA",182,8,0,12,30,30,23,18,10,96
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FLORESTA DO PENGÁ",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FRAGALHA",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL GIRASSOL",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL GRUTA DO CARIMBADO",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL HORTO ALEGRIA II",0,0,0,0,NA,NA,NA,NA,NA,NA
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL HORTO ALEGRIA III",0,0,0,0,NA,NA,NA,NA,NA,NA
