"name","NumRecords","NumOuro","NumPrata","NumBronze"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL OLHO D' ÁGUA DO TRONCO",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PASSAREDO",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PAULINO VELÔSO CAMÊLO",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DA CULTURA PERMANENTE",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA NATURAL FRANCISCO BRAZ DE OLIVEIRA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA NATURAL SÍTIO PALMEIRAS",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO BONITO",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SAMUEL NOBRE",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÃO PEDRO",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SERRA DAS ALMAS",1480,1351,129,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO AMEIXAS - POÇO VELHO",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO LAGOA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VÓ BELAR",0,0,0,0
