"name","NumRecords","NumOuro","NumPrata","NumBronze"
"PARQUE ESTADUAL GRACIOSA",0,0,0,0
"PARQUE ESTADUAL GUARTELÁ",25,25,0,0
"PARQUE ESTADUAL IBICATU",0,0,0,0
"PARQUE ESTADUAL IBIPORÃ",0,0,0,0
"PARQUE ESTADUAL ILHA DO MEL",0,0,0,0
"PARQUE ESTADUAL JOÃO PAULO II",0,0,0,0
"PARQUE ESTADUAL LAGO AZUL",2,2,0,0
"PARQUE ESTADUAL LAURÁCEAS",8,8,0,0
"PARQUE ESTADUAL MATA DO GODOY",6,6,0,0
"PARQUE ESTADUAL MATA SÃO FRANCISCO",0,0,0,0
"PARQUE ESTADUAL MONGE",2,2,0,0
"PARQUE ESTADUAL PALMAS",10,10,0,0
"PARQUE ESTADUAL PAU-OCO",0,0,0,0
"PARQUE ESTADUAL PENHASCO VERDE",0,0,0,0
"PARQUE ESTADUAL PICO MARUMBI",0,0,0,0
"PARQUE ESTADUAL PICO PARANÁ",1,1,0,0
"PARQUE ESTADUAL PROFESSOR JOSÉ WACCHOWICZ",0,0,0,0
"PARQUE ESTADUAL RIO DA ONÇA",0,0,0,0
"PARQUE ESTADUAL RIO GUARANI",0,0,0,0
"PARQUE ESTADUAL ROBERTO RIBAS LANGE",0,0,0,0
"PARQUE ESTADUAL SANTA CLARA",0,0,0,0
"PARQUE ESTADUAL SERRA DA BAITACA",0,0,0,0
"PARQUE ESTADUAL SERRA DA ESPERANÇA",0,0,0,0
"PARQUE ESTADUAL VALE DO CÓDO",0,0,0,0
"PARQUE ESTADUAL VILA RICA DO ESPÍRITO SANTO",10,10,0,0
"PARQUE ESTADUAL VILA VELHA",4,4,0,0
"PARQUE ESTADUAL VITÓRIO PIASSA",0,0,0,0
"PARQUE MUNICIPAL CECÍLIA CARDOSO",0,0,0,0
"PARQUE MUNICIPAL ERNESTO BERTASO NETO",0,0,0,0
"PARQUE MUNICIPAL NATURAL DA LAGOA DO PARADO",0,0,0,0
"PARQUE MUNICIPAL NATURAL MOZART ROCHA LOURES",0,0,0,0
"PARQUE MUNICIPAL NATURAL TAMARINO DE ÁVILA E SILVA",0,0,0,0
"PARQUE MUNICIPAL VEU DA NOIVA",0,0,0,0
"PARQUE NACIONAL CAMPOS GERAIS",0,0,0,0
"PARQUE NACIONAL GUARICANA",0,0,0,0
"PARQUE NACIONAL IGUAÇU",162,162,0,0
"PARQUE NACIONAL MARINHO DAS ILHAS DOS CURRAIS",0,0,0,0
"PARQUE NACIONAL SAINT-HILAIRE/LANGE",1,1,0,0
"PARQUE NACIONAL SUPERAGUI",1,1,0,0
"PARQUE NATURAL MUNICIPAL (PNM) DO RIBEIRÃO DOS ALMEIDAS",0,0,0,0
"PARQUE NATURAL MUNICIPAL (PNM) DO RIO DAS PEDRAS",0,0,0,0
"PARQUE NATURAL MUNICIPAL ANTÔNIO SANSÃO PACHECO",0,0,0,0
"PARQUE NATURAL MUNICIPAL ARAUCARIAS",0,0,0,0
"PARQUE NATURAL MUNICIPAL DANZIGER HOF",0,0,0,0
"PARQUE NATURAL MUNICIPAL MANGUEZAL DO RIO PEREQUÊ",0,0,0,0
"PARQUE NATURAL MUNICIPAL PEROBA ROSA",0,0,0,0
"PARQUE NATURAL MUNICIPAL SALITO JOÃO FIORENTIN",0,0,0,0
"PARQUE NATURAL MUNICIPAL VISTA ALEGRE",0,0,0,0
"REFÚGIO DE VIDA SILVESTRE CAMPOS DE PALMAS",0,0,0,0
"REFÚGIO DE VIDA SILVESTRE FOZ DO RIO MAURÍCIO - RIO IGUAÇU",0,0,0,0
"REFÚGIO DE VIDA SILVESTRE PINHÃO",0,0,0,0
"RESERVA BIOLÓGICA ARAUCÁRIAS",0,0,0,0
"RESERVA BIOLÓGICA BOM JESUS",0,0,0,0
"RESERVA BIOLÓGICA ESTADUAL DA BIODIVERSIDADE COP9 MOP4",0,0,0,0
"RESERVA BIOLÓGICA MUNICIPAL DAS AVES",0,0,0,0
"RESERVA BIOLÓGICA MUNICIPAL EDUARDO SONNENSTRAHL",0,0,0,0
"RESERVA BIOLÓGICA PEROBAS",0,0,0,0
"RESERVA BIOLÓGICA SÃO CAMILO",0,0,0,0
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL FAXINAL BOM RETIRO",0,0,0,0
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL FAXINAL SÃO ROQUINHO",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ALEGRETE",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ANTENOR RIVAL CREMA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ARAUCÁRIAS",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BELLATRIX",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BELLATRIX 2",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BELLATRIX 3",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ENCONTRO DAS ÁGUAS",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BARRA MANSA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA ILHA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA PRIMAVERA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL GRACIOSA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL IGUAÇU I",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PAPAGAIO-DE-PEITO-ROXO",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PEDRA SOBRE PEDRA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PERNA DO PIRATA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ECOLÓGICA SEBUÍ",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SALTO MORATO",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO DO BANANAL",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO MONTE ARARAT",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TAYNÁ",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL URÚ",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VALE DO CORISCO",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VILAR",0,0,0,0
