"family","scientificName","scientificNameAuthorship","x"
"Orthotrichaceae","Macromitrium Brid.","Brid.",18
"Orthostichellaceae","Pilotrichella subpachygastrella Broth.","Broth.",18
"Rubiaceae","Rubiaceae","C.Presl",18
"Convolvulaceae","Ipomoea tiliacea","Choisy",18
"Melastomataceae","Lavoisiera alba DC.","DC.",18
"Melastomataceae","Lavoisiera pulcherrima","DC.",18
"Pyrenulaceae","Anthracothecium","Hampe ex A. Massal.",18
"Bignoniaceae","Arrabidaea triplinervia","Hassl.",18
"Orthotrichaceae","Schlotheimia tecta","Hook. f. & Wilson",18
"Chrysobalanaceae","Chrysobalanaceae","L.",18
"Corallinaceae","Corallina officinalis","L.",18
"Amaranthaceae","Iresine celosia","L.",18
"Styracaceae","Styracaceae","L.",18
"Bromeliaceae","Vriesea philippocoburgii","L.B.Sm.",18
"Hymenochaetaceae","Hymenochaete","Lév.",18
"Rhamnaceae","Frangula","Mill.",18
"Plagiochilaceae","Plagiochila montagnei Nees","Nees",18
"Poaceae","Poaceae","Nees",18
"Trebouxiaceae","Trebouxia Puymaly, 1924","Puymaly, 1924",18
"Asteraceae","Asteraceae","R.M.King & H.Rob.",18
"Cyperaceae","Rhynchospora globosa","Roem. & Schult.",18
"Calymperaceae","Syrrhopodon incompletus","Schwägr.",18
"Poaceae","Aristida setifolia arenaria","Trin. & Rupr.",18
"Rubiaceae","Cinchona calisaya","Wedd.",18
"Physciaceae","Heterodermia casarettiana","(A. Massal.) Trevis.",17
"Polyporaceae","Coriolopsis caperata","(Berk.) Murrill",17
"Polyporaceae","Megasporoporia cavernulosa","(Berk.) Ryvarden",17
"Melastomataceae","Microlicia parviflora (D.Don) Versiane & R.Romero","(D.Don) Versiane & R.Romero",17
"Asteraceae","eupatorium betonicaeforme (DC.) Baker","(DC.) Baker",17
"Halimedaceae","Halimeda incrassata (Ellis) Lamour.","(Ellis) Lamour.",17
"Irpicaceae","Gloeoporus dichrous","(Fr.) Bres.",17
"Plocamiaceae","Plocamium brasiliense (Greville) M.Howe & W.R.Taylor","(Greville) M.Howe & W.R.Taylor",17
"Sematophyllaceae","Acroporium pungens","(Hedw.) Broth.",17
"POLYPODIACEAE","Campyloneurum major (Hieron. Ex Hicken) Lellinger","(Hieron. Ex Hicken) Lellinger",17
"Pottiaceae","Hyophila involuta","(Hook.) A.Jaeger",17
"POTTIACEAE","Barbula indica (Hook.) Spreng.","(Hook.) Spreng.",17
"Sematophyllaceae","Trichosteleum papillosum (Hornsch.) A. Jaeger","(Hornsch.) A. Jaeger",17
"Brachytheciaceae","Squamidium brasiliense (Hornsch.) Broth.","(Hornsch.) Broth.",17
"Rhodomelaceae","Bryocladia thyrsigera (J.Agardh) F.Schmitz","(J.Agardh) F.Schmitz",17
"Rhodymeniaceae","Rhodymenia pseudopalmata (J.V.Lamouroux) P.C.Silva, 1952","(J.V.Lamouroux) P.C.Silva, 1952",17
"Pteridaceae","Doryopteris pedata","(L.) Fée",17
"Polyporaceae","Fomes fastuosus","(Lév.) Cooke",17
"LEJEUNEACEAE","Acanthocoleus aberrans (Lindenb. & Gottsche) Kruijt","(Lindenb. & Gottsche) Kruijt",17
"Orchidaceae","Rodriguezia venusta (Lindl.) Rchb.f.","(Lindl.) Rchb.f.",17
"Asteraceae","Vernonanthura rubriramea","(Mart. ex DC.) Leuille & P.N.Soares",17
"Celastraceae","Salacia crassifolia (Mart.) G.Don","(Mart.) G.Don",17
"Lepidoziaceae","Telaranea diacantha (Mont.) J.J. Engel & G.L. Merr.","(Mont.) J.J. Engel & G.L. Merr.",17
"Dicranaceae","Dicranella hilariana","(Mont.) Mitt.",17
"Dicranellaceae","Dicranella hilariana (Mont.) Mitt.","(Mont.) Mitt.",17
"Leucobryaceae","Campylopus savannarum (Müll. Hal.) Mitt.","(Müll. Hal.) Mitt.",17
"Leucobryaceae","Ochrobryum gardneri","(Müll. Hal.) Mitt.",17
"Calymperaceae","Syrrhopodon prolifer acanthoneuros","(Müll.Hal.) Müll.Hal.",17
"Lejeuneaceae","Schiffneriolejeunea polycarpa (Nees) Gradst.","(Nees) Gradst.",17
"Anastrophyllaceae","Anastrophyllum tubulosum (Nees) Grolle","(Nees) Grolle",17
"Pilocarpaceae","Byssoloma leucoblepharum","(Nyl.) Vain.",17
"Cladophoraceae","Cladophora prolifera (Roth) Kuetzing","(Roth) Kuetzing",17
"Pleurotaceae","Pleurotus djamor","(Rumph. ex Fr.) Boedijn",17
"Caulerpaceae","Caulerpa sertularioides (S. G. Gmelin) Howe","(S. G. Gmelin) Howe",17
"Rhodomelaceae","Bryothamnion seaforthii","(Turner) Kützing",17
"Arthoniaceae","Arthonia","Ach.",17
"Vochysiaceae","Vochysiaceae","Aubl.",17
"Asteraceae","Ichthyothere agrestis","Baker",17
"Euphorbiaceae","Euphorbiaceae","Benth.",17
"Bartramiaceae","Philonotis Brid.","Brid.",17
"Sphagnaceae","Sphagnum magellanicum Brid.","Brid.",17
"Cactaceae","Cactaceae","Britton & Rose",17
"Halymeniaceae","Halymenia C.Agardh, 1817","C.Agardh, 1817",17
"Asteraceae","Gochnatia barrosoae","Cabrera",17
"Lindsaeaceae","Lindsaeaceae","Dryand. ex J.E.Sm.",17
"Asteraceae","Vernonia florida Gardner","Gardner",17
"Asteraceae","Vernonia missionis","Gardner",17
"Uropyxidaceae","Prospodium impolitum","H.S. Jacks. & Holw.",17
"Erpodiaceae","Erpodium glaziovii","Hampe",17
"Rhodomelaceae","Bostrychia binderi","Harvey",17
"BIGNONIACEAE","Arrabidaea triplinervia Hassl.","Hassl.",17
"Marasmiaceae","Marasmius puttemansii","Henn.",17
"Pucciniaceae","Puccinia gymnotrichis","Henn.",17
"Hapalidiaceae","Lithothamnion Heydrich, 1897","Heydrich, 1897",17
"Hypneaceae","Hypnea cervicornis","J.Agardh",17
"Cyperaceae","Cyperus rigens","J.Presl & C.Presl",17
"Corallinaceae","Jania J.V.F. Lamouroux, 1812","J.V.F. Lamouroux, 1812",17
"Rubiaceae","Rubiaceae","Jacq.",17
"Malpighiaceae","Byrsonima latifolia","Kralik",17
"Apiaceae","Apiaceae","L.",17
"Fabaceae","Bauhinia aculeata L.","L.",17
"Ricciaceae","Riccia fluitans L.","L.",17
"Asteraceae","Gnaphalium cheiranthifolium","Lam.",17
"Asteraceae","Vernonia oppositifolia Less.","Less.",17
"Collemataceae","Leptogium atlanticum","Marcelli & Kitaura",17
"Parmeliaceae","Parmotrema restingense","Marcelli, Benatti & Elix",17
"Fabaceae","Fabaceae","Mart.",17
"Myrtaceae","Eugenia oblongata","Mattos & D.Legrand",17
"Fissidentaceae","Fissidens flaccidus","Mitt.",17
"Sphagnaceae","Sphagnum aciphyllum","Müll. Hal.",17
"Hymenochaetaceae","Fomitiporia maxonii","Murrill",17
"Geocalycaceae","Lophocolea martiana","Nees",17
"Fabaceae","Melanoxylon brauna","Schott",17
"Mniaceae","Mniaceae Schwägr.","Schwägr.",17
"Marasmiaceae","Marasmius ruber","Singer",17
"Marasmiaceae","Marasmius sancti-xaverii","Singer",17
"Pucciniaceae","Puccinia heteropteridis","Thüm.",17
"Poaceae","Panicum demissum Trin.","Trin.",17
"Pilotrichaceae","Crossomitrium patrisiae","(Brid.) Müll. Hal.",16
"Solieriaceae","Agardhiella subulata (C. Agardh) Kraft & Wynne","(C. Agardh) Kraft & Wynne",16
"Blechnaceae","Blechnum obtusifolium (C.Presl ex Christ) Ettingsh.","(C.Presl ex Christ) Ettingsh.",16
"Fabaceae","Fabaceae","(DC.) Benth.",16
"Pteridaceae","Doryopteris pedata var. multipartita (Fée) R.M.Tryon","(Fée) R.M.Tryon",16
"Asteraceae","Alomia fastigiata (Gardner) Benth. ex Baker","(Gardner) Benth. ex Baker",16
"Lembophyllaceae","Pilotrichella flexilis (Hedw.) Ångstr.","(Hedw.) Ångstr.",16
"Polytrichaceae","Pogonatum pensilvanicum (Hedw.) P. Beauv.","(Hedw.) P. Beauv.",16
"Orthodontiaceae","Hymenodon aeruginosus (Hook. & Wilson) Müll. Hal.","(Hook. & Wilson) Müll. Hal.",16
"Pterobryaceae","Pterobryon densum (Hornsch.) Hornsch.","(Hornsch.) Hornsch.",16
"Pilotrichaceae","Thamniopsis incurva","(Hornsch.) W.R.Buck",16
"Ulvaceae","Enteromorpha linza","(L.) J. Ag.",16
"Poaceae","Anatherum bicorne (L.) P.Beauv.","(L.) P.Beauv.",16
"Halymeniaceae","Grateloupia filicina","(Lamouroux) C.Agardh",16
"Polyporaceae","Trametes cubensis","(Mont.) Sacc.",16
"Meteoriaceae","Papillaria (Müll. Hal.) Lorentz","(Müll. Hal.) Lorentz",16
"Dicranaceae","Campylopus lamellinervis","(Müll.Hal.) Mitt.",16
"Cephaloziellaceae","Chonecolea doellingeri (Nees) Grolle","(Nees) Grolle",16
"Physciaceae","Heterodermia obscurata","(Nyl.) Trevis.",16
"Caulerpaceae","Caulerpa prolifera (P. Forsskal) Lamouroux","(P. Forsskal) Lamouroux",16
"Polytrichaceae","Polytrichadelphus pseudopolytrichum","(Raddi) G.L.Sm.",16
"Asteraceae","Chromolaena ascendens (Sch.Bip. ex Baker) R.M.King & H.Rob.","(Sch.Bip. ex Baker) R.M.King & H.Rob.",16
"Lycopodiaceae","Palhinhaea torta","(Sieber ex Underw. & F.E.Lloyd) Christenh.",16
"Hypnaceae","Mittenothamnium reptans (Sw. ex Hedw.) Cardot","(Sw. ex Hedw.) Cardot",16
"Rhodomelaceae","Bryothamnion seaforthi (Turner) Kuetzing","(Turner) Kuetzing",16
"POACEAE","Axonopus","Beauverd",16
"Fissidentaceae","Fissidens elegans Brid.","Brid.",16
"Dicranaceae","Campylopus cryptopodioides","Broth.",16
"Melastomataceae","Cambessedesia espora DC.","DC.",16
"Asteraceae","Vernonia scorpioides var. longeracemosa DC.","DC.",16
"Melastomataceae","Pleroma caissara F.S.Mey.","F.S.Mey.",16
"Phyllanthaceae","Celianella Jabl.","Jabl.",16
"Phanerochaetaceae","Phanerochaete australis","Jülich",16
"Malmideaceae","Malmidea","Kalb, Rivas Plata & Lumbsch",16
"Orchidaceae","Orchidaceae","Knowles & Westc.",16
"Arecaceae","Arecaceae","Kunth",16
"Asteraceae","Vernonia geminata","Kunth",16
"Sargassaceae","Sargassum rigidulum","Kützing",16
"Brassicaceae","Iberis amara L.","L.",16
"Scrophulariaceae","Buddleja madagascariensis Lam.","Lam.",16
"Corallinaceae","Corallina officinalis Linnaeus","Linnaeus",16
"Callithamniaceae","Callithamnion Lyngbye, 1819","Lyngbye, 1819",16
"Gentianaceae","Gentianaceae","Mart.",16
"Dicranaceae","Holomitrium crispulum","Mart.",16
"Velloziaceae","Vellozia variabilis","Mart.",16
"Mesotaeniaceae","Cylindrocystis brebissonii Menegh.","Menegh.",16
"Dendrocerotaceae","Dendroceros breutelii","Nees",16
"Myrtaceae","Campomanesia pubescens","O.Berg",16
"Steraceae","Steraceae","R.T. Moore",16
"Asteraceae","Vernonia oxylepis","Sch.Bip. ex Baker",16
"Asteraceae","Vernonia oxylepis Sch.Bip. ex Baker","Sch.Bip. ex Baker",16
"Seligeriaceae","Seligeriaceae Schimp.","Schimp.",16
"Rubiaceae","manetia ignita schum.","Schum.",16
"Funariaceae","Funaria calvescens Schwägr.","Schwägr.",16
"Codiaceae","Codium taylori Silva","Silva",16
"Asteraceae","Conyza chilensis Spreng.","Spreng.",16
"Asteraceae","Vernonia montevidensis","Spreng.",16
"Radulaceae","Radula nudicaulis Steph.","Steph.",16
"Velloziaceae","Velloziaceae","Vand.",16
"Sematophyllaceae","Paranapiacabaea paulista W.R. Buck & Vital","W.R. Buck & Vital",16
"Arecaceae","Arecaceae","Willd.",16
"Malvaceae","Malvaceae","Willd.",16
"Melastomataceae","Pleroma oleifolia","(A.DC.) R.Romero & Versiane",15
"Trentepohliaceae","Trentepohlia arborum (C.Agardh) Hariot","(C.Agardh) Hariot",15
"Melastomataceae","Tibouchina hieracioides (DC.) Cogn.","(DC.) Cogn.",15
"Violaceae","Rinorea passoura (DC.) Kuntze","(DC.) Kuntze",15
"Hymenochaetaceae","Hymenochaete luteobadia","(Fr.:Fr.) Höhn. & Litsch.",15
"Lepidoziaceae","Telaranea nematodes","(Gottsche ex Austin) M. Howe",15
"Leskeaceae","Haplocladium microphyllum (Hedw.) Broth.","(Hedw.) Broth.",15
"Meteoriaceae","Zelometeorium patulum","(Hedw.) Manuel",15
"Pucciniaceae","Kuehneola loeseneriana","(Henn.) H.S. Jacks. & Holw.",15
"Polypodiaceae","Campyloneurum major (Hieron. Ex Hicken) Lellinger","(Hieron. Ex Hicken) Lellinger",15
"Leucobryaceae","Campylopus griseus (Hornsch.) A. Jaeger","(Hornsch.) A. Jaeger",15
"Pilotrichaceae","Callicostella pallida","(Hornsch.) Ångstr.",15
"Pilotrichaceae","Lepidopilidium nitens","(Hornsch.) Broth.",15
"Fabaceae","Desmodium canum (J.F.Gmel.) Schinz & Thell.","(J.F.Gmel.) Schinz & Thell.",15
"Polyporaceae","Microporellus obovatus","(Jungh.) Ryvarden",15
"Ulvaceae","Enteromorpha linza","(L.) J.Agardh",15
"Auriculariaceae","Exidiopsis candida","(L.S. Olive) K. Wells",15
"Pteridaceae","Gymnopteris tomentosa (Lam.) Underw.","(Lam.) Underw.",15
"Lepidoziaceae","Lepidozia inaequalis (Lehm. & Lindenb.) Lehm. & Lindenb.","(Lehm. & Lindenb.) Lehm. & Lindenb.",15
"Lejeuneaceae","Leucolejeunea unciloba (Lindenb.) A. Evans","(Lindenb.) A. Evans",15
"FABACEAE","Dahlstedtia erythrina (Malme) Benth.","(Malme) Benth.",15
"Lauraceae","Ocotea martiana","(Meisn.) Mez",15
"Sematophyllaceae","Sematophyllum galipense","(Müll. Hal.) Mitt.",15
"Euphorbiaceae","Gymnanthes edwalliana (Pax & K.Hoffm.) Esser & L.S.Oliveira","(Pax & K.Hoffm.) Esser & L.S.Oliveira",15
"AMARANTHACEAE","Hebanthe eriantha (Poir.) Pedersen","(Poir.) Pedersen",15
"Hypnaceae","Vesicularia vesicularis","(Schwägr.) Broth.",15
"Lejeuneaceae","Cyrtolejeunea saccatiloba","(Steph.) Gradst.",15
"Prionodontaceae","Prionodon densus","(Sw. ex Hedw.) Müll.Hal.",15
"Frullaniaceae","Frullania atrata (Sw.) Nees ex Mont.","(Sw.) Nees ex Mont.",15
"Polyporaceae","Mycobonia flava","(Sw.) Pat.",15
"Lejeuneaceae","Marchesinia brachiata (Sw.) Schiffn.","(Sw.) Schiffn.",15
"Malvaceae","Sabdariffa acetosella (Welw. ex Hiern) M.M.Hanes & R.L.Barrett","(Welw. ex Hiern) M.M.Hanes & R.L.Barrett",15
"Agaricaceae","Macrolepiota capelariae","A.D. Souza, C.C. Nascim. & Menolli",15
"Poaceae","Axonopus","Beauverd",15
"Marasmiaceae","Marasmius leoninus","Berk.",15
"Polyporaceae","Polyporus caperatus","Berk.",15
"Elsinoaceae","Sphaceloma krugii","Bitanc. & Jenkins",15
"Apocynaceae","Asclepiadaceae Borkh.","Borkh.",15
"LEUCOBRYACEAE","Campylopus pilifer Brid.","Brid.",15
"Callicostaceae","Callicostella submonofaria Broth.","Broth.",15
"Fissidentaceae","Fissidens submarginatus","Bruch",15
"Desmidiaceae","Micrasterias C.Agardh ex Ralfs, 1848","C.Agardh ex Ralfs, 1848",15
"Asteraceae","Notoseris C.Shih","C.Shih",15
"Asteraceae","Asteraceae","DC.",15
"Asteraceae","Eupatorium pallescens DC.","DC.",15
"Melastomataceae","Lavoisiera alba","DC.",15
"Melastomataceae","Lavoisiera pulcherrima DC.","DC.",15
"Asteraceae","Vernonia senecionea var. adenocarpa DC.","DC.",15
"Anaulaceae","Anaulus australis","Drebes & D.Schulz",15
"Pilocarpaceae","Micarea","Fr.",15
"Asteraceae","Vernonia florida","Gardner",15
"Halimedaceae","Halimeda gracilis","Harv. ex J.Agardh",15
"Octoblepharaceae","Octoblepharum albidum","Hedw.",15
"Pucciniaceae","Aecidium tournefortiae","Henn.",15
"Halimedaceae","Halimeda J.V.F. Lamouroux, 1812","J.V.F. Lamouroux, 1812",15
"Caprifoliaceae","Caprifoliaceae","L.",15
"PTERIDACEAE","Pteris longifolia L.","L.",15
"Heliotropiaceae","Euploca filiforme","Lehm.",15
"Meliaceae","Aglaia odorata Lour.","Lour.",15
"Velloziaceae","Vellozia compacta","Mart.",15
"Bruchiaceae","Trematodon longicollis Michx.","Michx.",15
"Phyllogoniaceae","Phyllogonium immersum Mitt.","Mitt.",15
"Apocynaceae","Apocynaceae","Müll.Arg.",15
"Pentaphylacaceae","Pentaphylacaceae","Mutis ex L.f.",15
"Pallaviciniaceae","Symphyogyna Nees & Mont.","Nees & Mont.",15
"Ganodermataceae","Ganoderma","P. Karst.",15
"Scotinosphaeraceae","Scotinosphaeraceae P. Škaloud, T. Kalina, K. Nemjová, O. De Clerck & F. Leliaert, 2013","P. Škaloud, T. Kalina, K. Nemjová, O. De Clerck & F. Leliaert, 2013",15
"Sphagnaceae","Sphagnum recurvum","P.Beauv.",15
"Asteraceae","Grazielia coriaceum","Scheele",15
"Calymperaceae","Syrrhopodon Schwägr.","Schwägr.",15
"Asteraceae","Conyza chilensis","Spreng.",15
"Metzgeriaceae","Metzgeria leptoneura Spruce","Spruce",15
"Pallaviciniaceae","Symphyogyna aspera Steph. ex F.A. McCormick","Steph. ex F.A. McCormick",15
"Plumbaginaceae","Plumbago capensis Thunb.","Thunb.",15
"Codiaceae","Codium isthmocladum Vickers, 1905","Vickers, 1905",15
"Sphagnaceae","Sphagnum oxyphyllum","Warnst.",15
"Marasmiaceae","Marasmius atrorubens","(Berk.) Mont.",14
"Hymenochaetaceae","Phellinus rimosus","(Berk.) Pilát",14
"Polyporaceae","Datronia caperata","(Berk.) Ryvarden",14
"Cladophoraceae","Chaetomorpha antennina","(Bory de Saint-Vincent) Kützing",14
"Fabroniaceae","Fabronia ciliaris","(Brid.) Brid.",14
"Thelypteridaceae","Thelypteris dutrae (C.Chr. ex Dutra) Ponce","(C.Chr. ex Dutra) Ponce",14
"Melastomataceae","Microlicia cupressinum","(D.Don) C.Koschnitzke & A.B.Martins",14
"Mycosyringaceae","Mycosyrinx cissi","(DC.) Beck",14
"Melastomataceae","Comolia sertularia","(DC.) Triana",14
"Pteridophyta","Gastoniella chaerophylla","(Desv.) Li BIng Zhang & Liang Zhang",14
"Galaxauraceae","Galaxaura marginata (Ellis & Solander) Lamouroux","(Ellis & Solander) Lamouroux",14
"Physciaceae","Heterodermia flabellata","(Fée) D.D. Awasthi",14
"Cyatheaceae","Trichipteris dichromatolepis (Fée) R.M.Tryon","(Fée) R.M.Tryon",14
"Pteridaceae","Doryopteris multipartita (Fée) Sehnem","(Fée) Sehnem",14
"Polyporaceae","Lenzites striata","(Fr.) Fr.",14
"Lepidoziaceae","Telaranea nematodes (Gottsche ex Austin) M. Howe","(Gottsche ex Austin) M. Howe",14
"Mniaceae","Plagiomnium rhynchophorum (Harv.) T.J. Kop.","(Harv.) T.J. Kop.",14
"Sematophyllaceae","Acroporium pungens (Hedw.) Broth.","(Hedw.) Broth.",14
"Fissidentaceae","Fissidens termitarum","(Herzog) Pursell",14
"Pilotrichaceae","Thamniopsis langsdorffii","(Hook. f.) W.R. Buck",14
"Orthotrichaceae","Schlotheimia rugifolia","(Hook.) Schwaegr.",14
"Dicranaceae","Campylopus arctocarpus","(Hornsch.) Mitt.",14
"Udoteaceae","Udotea flabellum (J. Ellis & D. Solander) Howe","(J. Ellis & D. Solander) Howe",14
"Siphonocladaceae","Chamaedoris peniculum (J.Ellis & Sol.) Kuntze","(J.Ellis & Sol.) Kuntze",14
"Asteraceae","Gamochaeta spicata (Klatt) Cabrera","(Klatt) Cabrera",14
"Dryopteridaceae","Polystichum aculeatum (L.) Roth","(L.) Roth",14
"Lejeuneaceae","Cyclolejeunea peruviana","(Lehm. & Lindb.) A. Evans",14
"Lejeuneaceae","Cyclolejeunea convexistipa (Lehm. & Lindenb.) A. Evans","(Lehm. & Lindenb.) A. Evans",14
"Lejeuneaceae","Leucolejeunea xanthocarpa (Lehm. & Lindenb.) A. Evans","(Lehm. & Lindenb.) A. Evans",14
"Lejeuneaceae","Cyclolejeunea peruviana","(Lehm. & Lindenb.) A.Evans",14
"Lejeuneaceae","Leptolejeunea elliptica (Lehm. & Lindenb.) Besch.","(Lehm. & Lindenb.) Besch.",14
"Lejeuneaceae","Acrolejeunea torulosa","(Lehm. & Lindenb.) Schiffn.",14
"Hymenochaetaceae","Hymenochaete rheicolor","(Mont.) Lév.",14
"Sematophyllaceae","Donnellia commutata (Müll. Hal.) W.R. Buck","(Müll. Hal.) W.R. Buck",14
"Lejeuneaceae","Bryopteris (Nees) Lindenb.","(Nees) Lindenb.",14
"Cyperaceae","Rhynchospora recurvata (Nees) Steud.","(Nees) Steud.",14
"Parmeliaceae","Canoparmelia amazonica","(Nyl.) Elix & Hale",14
"Glomerellaceae","Colletotrichum gloeosporioides","(Penz.) Penz. & Sacc.",14
"Dicranaceae","Microcampylopus kouroussensis","(Renauld & Paris) A. Rich. & Clear",14
"Poaceae","Digitaria milanjiana","(Rendle) Stapf",14
"Balantiopsidaceae","Isotachis aubertii","(Schwägr.) Mitt.",14
"Polyporaceae","Polyporus gilvus","(Schwein.) Fr.",14
"Solanaceae","Markea viridiflora (Sims) Ducke","(Sims) Ducke",14
"Meripilaceae","Meripilus brasiliensis","(Speg.) Motato-Vásq. & A.M. Gugliotta",14
"Tectariaceae","Tectaria martinicensis (Spreng.) Copel.","(Spreng.) Copel.",14
"Polyporaceae","Lenzites elegans","(Spreng.) Pat.",14
"Meteoriaceae","Papillaria nigrescens (Sw. ex Hedw.) A. Jaeger","(Sw. ex Hedw.) A. Jaeger",14
"Pteridophyta","Cyathea armata","(Sw.) Domin",14
"Hymenophyllaceae","Hymenophyllum sericeum (Sw.) Sw.","(Sw.) Sw.",14
"Pterocladiaceae","Pterocladiella bartlettii (W.R.Taylor) Santel.","(W.R.Taylor) Santel.",14
"Cystocloniaceae","Hypnea musciformis","(Wulfen) J.V.Lamour.",14
"Myrtaceae","Psidium riobonito A.Maruy. & Tuler","A.Maruy. & Tuler",14
"Lamiaceae","Salvia","A.St.-Hil. ex Benth.",14
"Orchidaceae","Orchidaceae","Barb.Rodr.",14
"Dicranaceae","Campylopus pilifer","Brid.",14
"Asteraceae","Asteraceae","Cass.",14
"Melastomataceae","Tibouchina granulosa","Cogn.",14
"Palmophyllaceae","Verdigellas peltata","D.L.Ballant. & J.N.Norris",14
"Asteraceae","Baccharis vauthieri DC.","DC.",14
"Myrtaceae","Callistemon speciosus DC.","DC.",14
"Asteraceae","Vernonia subsquarrosa DC.","DC.",14
"Pucciniaceae","Puccinia henningsii","Dietel",14
"Pucciniaceae","Puccinia substriata substriata","Ellis & Barthol.",14
"Lejeuneaceae","Lejeunea glaucescens","Gottsche",14
"Ricciaceae","Riccia membranacea","Gottsche",14
"Ricciaceae","Riccia membranacea Gottsche & Lindenb.","Gottsche & Lindenb.",14
"Udoteaceae","Halimeda gracilis","Harvey",14
"Rubiaceae","Rubiaceae","Houst. ex L.",14
"Rhodomelaceae","Laurencia flagellifera","J.Agardh",14
"DICTYOTACEAE","Dictyopteris delicatula J.V. Lamour.","J.V. Lamour.",14
"Entolomataceae","Nolanea albertinae","Karstedt & Capelari",14
"Asteraceae","Asteraceae","Kunth",14
"Orobanchaceae","Buchnera virgata Kunth","Kunth",14
"Dictyotaceae","Dictyota cervicornis","Kützing",14
"Alstroemeriaceae","Alstroemeriaceae","L.",14
"Cleomaceae","Cleomaceae","L.",14
"Elaeocarpaceae","Elaeocarpaceae","L.",14
"Ricciaceae","Riccia fluitans","L.",14
"Bryopsidaceae","Bryopsis pennata","Lamouroux",14
"Asteraceae","Vernonia oppositifolia","Less.",14
"Fabaceae","Mimosa insidiosa Mart.","Mart.",14
"Velloziaceae","Vellozia variabilis Mart.","Mart.",14
"Monimiaceae","Peumus boldus Molina","Molina",14
"Caulerpaceae","Caulerpa fastigiata","Montagne",14
"Orthotrichaceae","Macromitrium podocarpi Müll. Hal.","Müll. Hal.",14
"Fissidentaceae","Fissidens oediloma Müll. Hal. ex Broth.","Müll. Hal. ex Broth.",14
"Blechnaceae","Blechnum raddianum Rosenst.","Rosenst.",14
"RUBIACEAE","Manetia ignita Schum.","Schum.",14
"Funariaceae","Funaria calvescens","Schwägr.",14
"Pucciniaceae","Puccinia lateritia","Schwein.",14
"Metzgeriaceae","Metzgeria albinea Spruce","Spruce",14
"Myrtaceae","Myrtaceae","Sw.",14
"Picramniaceae","Picramniaceae","Sw.",14
"Pteridaceae","Pteridaceae","Sw.",14
"Noterocladaceae","Noteroclada confluens Taylor ex Hook. & Wilson","Taylor ex Hook. & Wilson",14
"Rhachitheciaceae","Jonesiobryum termitarum","Vital ex Allen & Pursell",14
"Asteraceae","Lucilia flagelliformis","Wedd.",14
"Magnoliaceae","Michelia fuscata (Andrews) Blume","(Andrews) Blume",13
"Lejeuneaceae","Cheilolejeunea oncophylla (Ångstr.) Grolle & M.E. Reiner","(Ångstr.) Grolle & M.E. Reiner",13
"Bacillariaceae","Pseudo-Nitzschia delicatissima","(Cleve) Heiden",13
"Polyporaceae","Ganoderma chalceum","(Cooke) Steyaert",13
"Myrtaceae","Eugenia stolonifera (D.Legrand & Mattos) Mazine","(D.Legrand & Mattos) Mazine",13
"Asteraceae","Mikania scandens var. congesta (DC.) Baker","(DC.) Baker",13
"Melastomataceae","Microlicia cataphracta","(DC.) Versiane & R. Romero",13
"Melastomataceae","Microlicia cataphracta (DC.) Versiane & R.Romero","(DC.) Versiane & R.Romero",13
"Botryosphaeriaceae","Diplodia pinea","(Desm.) J. Kickx f.",13
"Uropyxidaceae","Prospodium amphilophii","(Dietel & Holw.) Arthur",13
"PTERIDACEAE","Doryopteris multipartita (Fée) Sehnem","(Fée) Sehnem",13
"Plagiotheciaceae","Plagiothecium novogranatense (Hampe) Spruce","(Hampe) Spruce",13
"Neckeraceae","Neckeropsis disticha","(Hedw.) Kindb.",13
"Polyporaceae","Dichomitus setulosus","(Henn.) Masuka & Ryvarden",13
"Pottiaceae","Hyophila involuta (Hook.) A. Jaeger","(Hook.) A. Jaeger",13
"Pilotrichaceae","Thamniopsis langsdorffii","(Hook.) W.R.Buck",13
"Bignoniaceae","Adenocalymma validum (K.Schum.) L.G.Lohmann","(K.Schum.) L.G.Lohmann",13
"Cyatheaceae","Nephelea setosa (Kaulf.) R.M.Tryon","(Kaulf.) R.M.Tryon",13
"Fabaceae","Cojoba arborea (L.) Britton & Rose","(L.) Britton & Rose",13
"Ulvaceae","Enteromorpha compressa","(L.) Greville",13
"Panaceae","Panus crinitus","(L.) Singer",13
"Pteridaceae","Cheilanthes concolor (Langsd. & Fisch.) R.M.Tryon & A.F.Tryon","(Langsd. & Fisch.) R.M.Tryon & A.F.Tryon",13
"Siparunaceae","Siparuna cujabana","(Mart.) A.DC.",13
"Notothyladaceae","Phaeoceros carolinianus (Michx.) Prosk.","(Michx.) Prosk.",13
"Cephaloziellaceae","Cylindrocolea rhizantha (Mont.) R.M. Schust.","(Mont.) R.M. Schust.",13
"Cephaloziellaceae","Cylindrocolea rhizantha","(Mont.) R.M. Schuster",13
"Lejeuneaceae","Cheilolejeunea rigidula","(Mont.) R.M.Schust.",13
"Sematophyllaceae","Aptychopsis pyrrhophylla (Müll. Hal.) Wijk & Margad.","(Müll. Hal.) Wijk & Margad.",13
"Sematophyllaceae","Sematophyllum galipense","(Müll.Hal.) Mitt.",13
"LEJEUNEACEAE","Cheilolejeunea rigidula (Nees ex Mont.) R.M. Schust.","(Nees ex Mont.) R.M. Schust.",13
