"family","scientificName","scientificNameAuthorship","x"
"Rubiaceae","Manettia harleyi","L. Macias",10
"Dasycladaceae","Neomeris mucosa","M. Howe",10
"Dasycladaceae","neomeris mucosa m. howe","M. Howe",10
"Annonaceae","Annona vepertonum","Mart.",10
"Lamiaceae","Aeollanthus suaveolens","Mart. ex Spreng.",10
"Lichens","tenerifolium","Mitt.",10
"Lecanoraceae","Lecanora hypocrocina","Nyl.",10
"MYRTACEAE","Eugenia dichroma","O.Berg",10
"Melastomataceae","Acisanthera quadrata","Pers.",10
"Chaetosphaeriaceae","Dictyochaetopsis polysetosa","R.F. Castañeda, Gusmão, Guarro & Saikawa",10
"Fabaceae","Dalbergia sissoo","Roxb.",10
"Stachybotryaceae","Stachybotrys parvispora","S.Hughes",10
"Asteraceae","Calea nakajimae","V.R.Bueno",10
"Melastomataceae","Miconia incognata","Wurdack",10
